,대구분,소구분,병원명,위도,경도
10623,병원,치과의원,서울제니스치과의원,37.6552190449765,127.063512438351
10624,병원,의원,서울제이내과의원,37.5916727536385,127.012207923918
10625,병원,의원,서울제이소아청소년과의원,37.4950938752003,127.045735086147
10626,병원,치과의원,서울제이치과의원,37.5830954646593,127.00210331198
10627,병원,치과의원,서울제이치과의원,37.55275989645249,126.82626709423296
10628,병원,치과의원,서울제이치과의원,37.5179856230448,126.906215359028
10629,병원,의원,서울제일마취통증의학과의원,37.562100853858,126.999033979488
10630,병원,의원,서울제일신경외과의원,37.5126414813343,126.924268985548
10631,병원,의원,서울제일신경외과의원,37.5425296967668,126.839974060623
10632,병원,의원,서울제일연합의원-삼대부부한의원,37.5501803357493,127.070652659392
10633,병원,의원,센터원연세내과의원,37.5673387737,126.98520815470002
10634,병원,요양병원,서울제일요양병원,37.5355869382873,126.824850109167
10635,병원,의원,세강정형외과의원,37.5521180484,126.9377166841
10636,병원,한방병원,서울제일한방병원,37.657441877009,127.06561735906
10637,병원,한의원,서울제일한의원,37.63865236873182,126.91908154010456
10638,병원,의원,서울제통마취통증의학과의원,37.5456635684848,127.143242072187
10639,병원,치과의원,서울조영민치과의원,37.493586152986,127.120052549745
10640,병원,치과의원,서울조은치과의원,37.6138393830212,127.077557139207
10641,병원,의원,서울조인트내과의원,37.4861422511009,126.947285551333
10642,병원,치과의원,서울좋은생각치과의원,37.665135176903,127.035580615374
10643,병원,치과의원,서울좋은치과보철과치과의원,37.4921823099018,127.057410744328
10644,병원,치과의원,서울좋은치과의원,37.6020185542882,127.02531929067
10645,병원,치과의원,서울좋은치과의원,37.5634032951544,126.851432217142
10646,병원,치과의원,서울좋은하루치과의원,37.5065099874616,127.10851448578
10647,병원,치과의원,서울주니어치과의원,37.4599560487863,126.896699156299
10648,병원,치과의원,서울주니어치과의원,37.4958917878081,127.046476269108
10649,병원,의원,서울통내과의원,37.5279245130015,127.038877956425
10650,병원,치과의원,서울주치과의원,37.6138570459169,126.912041219513
10651,병원,치과의원,서울주치과의원,37.5452239578819,127.143178881084
10652,병원,치과의원,서울주치과의원,37.4966225187716,127.055233195315
10653,병원,의원,서울준 정형외과의원,37.4938813994708,127.062951852624
10654,병원,의원,서울준신경외과의원,37.4964851629173,126.845741839583
10655,병원,의원,서울준재활의학과의원,37.4844676069296,127.035697374817
10656,병원,치과의원,서울준치과의원,37.4865570381086,126.959006254254
10657,병원,치과의원,서울준치과의원,37.5288175759716,127.13717149014
10658,병원,치과의원,서울준치과의원,37.6273688106575,127.079557486798
10659,병원,치과의원,서울준치과의원,37.5102165092467,127.111736104534
10660,병원,치과의원,서울준치과의원,37.5378146318772,126.960341062494
10661,병원,치과의원,서울준현치과의원,37.5517112081206,126.91636341214
10662,병원,치과의원,서울중부치과의원,37.5661391831606,126.99732748195
10663,병원,의원,서울중앙마취통증의학과의원,37.5291903122758,126.897858745084
10664,병원,요양병원,서울중앙요양병원,37.5651932446514,126.965439258919
10665,병원,의원,서울중앙의료의원,37.5615987374058,126.982169090151
10666,병원,의원,세란외과의원,37.4848953641,127.0384155922
10667,병원,의원,서울중앙의원,37.5464025531618,127.044349655211
10668,병원,치과의원,서울지디치과의원,37.5221443000442,126.851641103963
10669,병원,의원,서울지음정신건강의학과의원,37.618393113117,126.922102176038
10670,병원,의원,서울진마취통증의학과의원,37.5745570274991,127.084802644076
10671,병원,의원,서울진소아청소년과의원,37.6012026108787,127.033955689737
10672,병원,치과의원,서울진심치과의원,37.5319863111285,126.846991899422
10673,병원,치과의원,서울진치과의원,37.4768338451182,127.127496170789
10674,병원,의원,고려척척마취통증의학과의원,37.5901844200243,127.056453204298
10675,병원,치과의원,서울차온치과의원,37.522516139033,126.924586046016
10676,병원,요양병원,소우주요양병원,37.4766388257,127.0474828507
10677,병원,치과의원,서울착한치과의원,37.5698083576987,126.914480442523
10678,병원,의원,서울찬마취통증의학과의원,37.5548161232219,127.010223994996
10679,병원,의원,서울찬정형외과의원,37.5009211599164,127.110632959576
10680,병원,치과의원,서울찬치과의원,37.590260095533566,127.09337524951349
10681,병원,치과의원,서울참조은치과의원,37.5408260335,127.063591002
10682,병원,치과의원,서울참조은치과의원,37.4832782887127,126.996121212244
10683,병원,의원,서울참좋은내과의원,37.59120815138838,126.91704554013562
10684,병원,치과의원,서울치과의원,37.6076555866366,127.09654291583
10685,병원,치과의원,서울참좋은치과의원,37.617740908809154,127.05116981930084
10686,병원,의원,서울참피부과의원,37.5601246979857,127.014615215671
10687,병원,병원,서울척병원,37.6088605693088,127.029269992391
10688,병원,의원,서울척앤본신경외과의원,37.5576188388403,127.080039873331
10689,병원,의원,서울척척마취통증의학과의원,37.5043302773119,126.937557355363
10690,병원,의원,서울척척신경외과의원,37.5989760103786,127.097613134309
10691,병원,의원,서울척척정형외과의원,37.5479359867849,127.046168397952
10692,병원,의원,서울척튼튼의원,37.6537695868912,127.046173103105
10693,병원,치과의원,서울큰사랑치과의원,37.5548161232219,127.010223994996
10694,병원,의원,서울척편한마취통증의학과의원,37.5551410652603,127.025029317419
10695,병원,치과의원,서울천사치과의원,37.4972995519266,127.149373752739
10696,병원,의원,서울청정신건강의학과의원,37.4995535963247,127.025752388871
10697,병원,치과의원,서울청춘치과의원,37.5821172418901,127.002785963181
10698,병원,치과의원,서울청춘치과의원,37.5551101560175,126.905299913634
10699,병원,치과의원,서울청치과의원,37.502768291324,127.095138109323
10700,병원,치과의원,서울초이스치과의원,37.520823941548656,126.89596937884936
10701,병원,의원,서울최마취통증의학과의원,37.6544885008684,127.037758938487
10702,병원,치과의원,서울최치과의원,37.48533123383843,126.91724591974064
10703,병원,치과병원,서울치과병원,37.5257449759554,127.032675688373
10704,병원,치과의원,서울치과의원,37.5774450106613,126.812438073591
10705,병원,의원,손이비인후과의원,37.48599953010739,126.93905609442544
10706,병원,치과의원,서울치과의원,37.5465392893526,127.171473152133
10707,병원,치과의원,서울치과의원,37.6137361327974,127.048765362303
10708,병원,치과의원,서울치과의원,37.6092046293874,127.058983078546
10709,병원,치과의원,서울치과의원,37.495358333333336,127.13090277777776
10710,병원,치과의원,서울치과의원,37.670864916680856,127.0799922296582
10711,병원,치과의원,서울치과의원,37.5793755754741,127.044171994493
10712,병원,치과의원,서울치과의원,37.5503346452,126.9548152293
10713,병원,의원,서울치항외과의원,37.504624263051,126.937875816673
10714,병원,치과의원,서울캐릭터치과의원,37.5345866408982,127.070211174894
10715,병원,치과의원,서울컬럼비아치과의원,37.5659975754095,126.929894728865
10716,병원,의원,서울케이(K)내과의원,37.584120180365,127.000806442921
10717,병원,의원,서울케이에스의원,37.5220370101471,126.843420345338
10718,병원,치과의원,서울코웰치과의원,37.5135684003677,127.03054130783
10719,병원,의원,서울퀸성형외과의원,37.4987750083767,127.026692446306
10720,병원,의원,서울큐재활의학과의원,37.5022521743632,127.109419287195
10721,병원,의원,서울크리스탈의원,37.4948756733211,127.013058470945
10722,병원,병원,서울큰나무병원,37.5445253885171,126.838042848917
10723,병원,치과의원,서울큰사랑치과의원,37.4904950346372,127.005381592272
10724,병원,한의원,성모아이한의원,37.49165137413608,127.03146707635368
10725,병원,치과의원,서울큰치과의원,37.5191629222655,126.852968795835
10726,병원,치과의원,서울클래식치과의원,37.5744203632344,126.917897379411
10727,병원,치과의원,서울클리어치과교정과치과의원,37.6194273139588,126.921223139386
10728,병원,치과의원,서울클리어치과교정과치과의원,37.652180586111,127.046473323775
10729,병원,치과의원,서울클리어치과교정과치과의원,37.5119804600106,127.087041904838
10730,병원,치과의원,서울클리어치과교정과치과의원,37.5927965511507,127.017327344196
10731,병원,치과의원,서울클리어치과교정과치과의원,37.5233390681827,127.027961858387
10732,병원,의원,서울클린의원,37.5515568129785,126.864464100011
10733,병원,치과의원,성신치과의원,37.590066666666665,127.0561611111111
10734,병원,의원,서울키즈소아청소년과의원,37.4843790909712,126.980281616349
10735,병원,치과의원,서울키즈파파치과의원,37.57187731488936,127.07112017043092
10736,병원,치과의원,서울키즈플러스치과의원,37.48307606094759,126.95358944611466
10737,병원,치과의원,서울킴스치과의원,37.55941334368779,126.98322229213784
10738,병원,병원,서울탑병원,37.5814263021675,127.036023592372
10739,병원,한의원,경희배상진한의원,37.5452253069,127.1431809205
10740,병원,의원,서울탑비뇨기과의원,37.4912751024086,126.924094714271
10741,병원,의원,서울탑비뇨기과의원,37.5362251419146,127.083201674013
10742,병원,의원,서울탑비뇨기과의원,37.4932548981178,127.029361757469
10743,병원,의원,서울탑비뇨기과의원,37.512084433428,127.08418616626
10744,병원,의원,서울탑비뇨의학과의원,37.6310225460872,127.023987912301
10745,병원,의원,서울탑신경외과의원,37.5435065290527,127.141864467088
10746,병원,의원,서울탑의원,37.6626335319062,127.032714403529
10747,병원,의원,서울탑의원,37.6119989368989,126.915619220147
10748,병원,의원,서울탑정신건강의학과의원,37.4802159296703,126.952984762396
10749,병원,의원,서울탑정신건강의학과의원,37.6091310651331,127.030961669827
10750,병원,의원,서울탑정신건강의학과의원,37.5113890255791,127.083186991735
10751,병원,의원,서울탑정신건강의학과의원,37.5413421541668,126.948897374412
10752,병원,의원,서울탑정신건강의학과의원,37.5043279449175,127.001088324244
10753,병원,치과병원,서울탑치과병원,37.484552236358,127.01270187181
10754,병원,치과의원,서울탑치과의원,37.64001400036622,127.02738724247764
10755,병원,치과의원,서울탑치과의원,37.55282503037345,126.95379619939985
10756,병원,치과의원,서울탑치과의원,37.5989746596,127.0976122266
10757,병원,의원,수의원,37.55646203696257,126.9399946743183
10758,병원,치과의원,서울탑치과의원,37.5247760954762,126.87582276874844
10759,병원,치과의원,서울탑치과의원,37.5025776834287,127.111564353391
10760,병원,의원,서울탑클래스정신건강의학과의원,37.5065448061156,127.060287569001
10761,병원,치과의원,서울턱구강내과치과의원,37.6544548276974,127.062677840248
10762,병원,치과의원,서울턱치과의원,37.5073669523,127.0225930024
10763,병원,치과의원,서울턱튼튼구강내과치과의원,37.5029731334616,127.049416241667
10764,병원,치과의원,서울테라치과의원,37.4845943484528,127.12074688173504
10765,병원,치과의원,서울테라치과의원,37.4846614982049,127.120933640924
10766,병원,치과의원,서울테헤란치과의원,37.5050846006,127.0495094684
10767,병원,치과의원,서울토렌스치과의원,37.5613734144,126.9056104816
10768,병원,치과의원,서울토토치과의원,37.499933710534464,127.06333131554996
10769,병원,의원,서울톤피부과의원,37.4836059941898,127.059737727687
10770,병원,의원,서울통정형외과의원,37.5113561033686,127.083492795772
10771,병원,치과의원,서울통치과의원,37.48039522605942,126.9822088676205
10772,병원,의원,서울통쾌한마취통증의학과의원,37.5691834101108,126.915709199918
10773,병원,치과의원,서울투에잇치과의원,37.54656280203339,127.14283947274755
10774,병원,의원,서울투탑재활의학과의원,37.556498995722,127.082129921719
10775,병원,의원,서울투탑정형외과재활의학과의원,37.5082893442187,127.116316919418
10776,병원,보건소,서울특별시강서구보건소,37.54964993608145,126.86828097069804
10777,병원,종합병원,서울특별시동부병원,37.57539886464885,127.03140257525509
10778,병원,보건소,서울특별시동작구보건소,37.50432348532575,126.9411900291042
10779,병원,종합병원,서울특별시보라매병원,37.4937184009319,126.92404876254014
10780,병원,병원,서울특별시북부병원,37.6043947292607,127.10768066266
10781,병원,종합병원,서울특별시서남병원,37.51201935883779,126.8331299304024
10782,병원,병원,서울특별시서북병원,37.6043567763756,126.905664235484
10783,병원,종합병원,서울특별시서울의료원,37.61286931510163,127.0980910949257
10784,병원,보건소,서울특별시송파구보건소,37.514477182474,127.105859984389
10785,병원,기타,서울특별시시립서부노인전문요양센터,37.566463318317,126.90250265408208
10786,병원,병원,서울특별시어린이병원,37.4557172797141,127.068851404997
10787,병원,요양병원,서울특별시은평병원,37.5939702620381,126.923210588363
10788,병원,치과병원,서울특별시장애인치과병원,37.5667085892056,127.032808348431
10789,병원,보건소,서울특별시중구보건소,37.56457086900509,127.01511277015928
10790,병원,보건소,서울특별시중랑구보건소,37.60687654865813,127.09285571438002
10791,병원,의원,서울특별시청치과의원,37.5645541852439,126.975613605737
10792,병원,치과의원,서울특별치과교정과의원,37.4964928018315,127.052199273657
10793,병원,의원,서울튼튼마취통증의학과의원,37.5524012875359,127.128056187655
10794,병원,치과의원,서울튼튼이치과의원,37.510644174871885,127.0440116805115
10795,병원,의원,서울튼튼정형외과의원,37.5476110768479,127.02273086562
10796,병원,치과의원,서울튼튼치과의원,37.6018095864644,127.078324330908
10797,병원,의원,서초성모정신건강의학과의원,37.4868994848558,127.015459364908
10798,병원,치과의원,서울튼튼키즈치과의원,37.5107020036631,127.086211355223
10799,병원,한의원,서초아이누리한의원,37.48638902679113,127.01573921881298
10800,병원,치과의원,서울티에스치과의원,37.4868628214,127.0394613647
10801,병원,의원,서울티에프이비인후과의원,37.5071756488272,127.022697788895
10802,병원,치과의원,서울팰리스치과의원,37.6280577072037,127.025110730368
10803,병원,치과의원,서울퍼스트치과의원,37.51074952148362,127.08620552102582
10804,병원,치과의원,서울퍼스트치과의원,37.5102810924204,127.042972144359
10805,병원,의원,서울퍼시픽안과의원,37.5959045781572,127.085969061555
10806,병원,의원,서울퍼펙트정형외과의원,37.6114268242168,126.928611590744
10807,병원,치과병원,서울페이스21치과병원,37.4978399531903,127.028578846319
10808,병원,의원,서울포레스트정신건강의학과의원,37.5230539082669,127.042195064505
10809,병원,의원,서초코나이비인후과의원,37.4924645110926,127.026807575667
10810,병원,치과의원,서울푸르덴치과의원,37.5112013496,126.8844684974
10811,병원,치과의원,서울푸른별치과의원,37.479763405519,126.822891045092
10812,병원,의원,서울푸른숲내과의원,37.4808405838883,126.824294637379
10813,병원,병원,서울프라임병원,37.5408266646495,127.063590210516
10814,병원,치과의원,서울프라임치과의원,37.54912589800393,127.17432127221429
10815,병원,치과의원,서울프라임치과의원,37.51937777777778,126.92950277777778
10816,병원,치과의원,서울프라임치과의원,37.50330699707307,126.94856909731348
10817,병원,치과의원,서울프라임치과의원,37.59578070322635,127.06141383551784
10818,병원,한방병원,서울프라임한방병원,37.536390125858,127.139096030275
10819,병원,의원,서울프리마비뇨의학과의원,37.55886722896441,126.84533028857952
10820,병원,치과의원,서울프리벤치과의원,37.58016737693277,126.8888687742786
10821,병원,치과의원,서울플란트원치과의원,37.54972817645763,126.86417522020332
10822,병원,치과의원,서울하이안치과의원,37.56180402462511,127.0341542596592
10823,병원,치과의원,서울플란트치과의원,37.60544161346925,127.09584493193148
10824,병원,치과의원,서울플란트치과의원,37.56970349156202,126.99002526312889
10825,병원,치과의원,서울플랜트치과의원,37.6004446486,126.9210933403
10826,병원,의원,서울플러스내과의원,37.5292613524201,127.142992352633
10827,병원,의원,송성용의원,37.51653535118618,127.11079843483698
10828,병원,의원,서울플러스안과의원,37.6542725250696,127.061716819928
10829,병원,의원,서울플러스이비인후과의원,37.5899629791299,126.943219061658
10830,병원,치과의원,서울플러스치과의원,37.660199602565406,127.0274898551256
10831,병원,치과의원,서울플러스치과의원,37.61578302004257,127.09377868489852
10832,병원,치과의원,서울플러스치과의원,37.5182396969791,126.895880210522
10833,병원,치과의원,서울플러스치과의원,37.487328221890216,127.10313951194934
10834,병원,치과의원,서울플러스치과의원,37.4932350253,127.1451803658
10835,병원,치과의원,세란치과의원,37.49302693064963,127.02933884222996
10836,병원,의원,서울피부과의원,37.5232844070518,127.034648302789
10837,병원,의원,서울필마취통증의학과의원,37.5481743997868,127.019612621523
10838,병원,병원,서울필병원,37.5576668863222,126.837387751506
10839,병원,치과의원,서울필치과의원,37.60850915314004,126.93128223567729
10840,병원,치과의원,서울필치과의원,37.5503905832884,126.873244809681
10841,병원,치과의원,서울필치과의원,37.50654369196122,127.00486780212616
10842,병원,치과의원,서울필치과의원,37.5365395861807,127.084729138015
10843,병원,치과의원,서울필치과의원,37.504554291429706,127.05073056013175
10844,병원,치과의원,서울필치과의원,37.5929059279,127.0094026242
10845,병원,의원,서울하나내과의원,37.6074670641054,127.060245826534
10846,병원,의원,서울하나의원,37.6199587236903,127.012851056561
10847,병원,의원,서울하내과의원,37.5484347011443,126.836714122498
10848,병원,치과의원,서울하늘에치과의원,37.5597323437561,126.979523390315
10849,병원,치과의원,서울하늘치과의원,37.5072393320249,127.09096531089672
10850,병원,치과의원,훈치과의원,37.5587238180857,126.9764136394655
10851,병원,치과의원,서울하늘치과의원,37.5080056116351,126.960938746172
10852,병원,치과의원,서울하루치과의원,37.5584038640061,126.834893863585
10853,병원,치과의원,서울하얀치과의원,37.48332753955621,126.93000856431377
10854,병원,치과의원,서울하우치과의원,37.4954033861,126.8597413148
10855,병원,치과의원,서울하우치과의원,37.5500527575,126.9771361028
10856,병원,치과의원,서울하이안치과의원,37.567290908492,126.826956189701
10857,병원,치과의원,서울하이안치과의원,37.47610339159027,126.97766296322972
10858,병원,치과의원,서울하이안치과의원,37.50439720986142,127.00105565333529
10859,병원,치과의원,서울하이안치과의원,37.5557895889694,127.010919015589
10860,병원,치과의원,서울하이안치과의원,37.61200753033019,126.92894129887463
10861,병원,치과의원,서울하이안치과의원,37.64851634582972,127.03509916562793
10862,병원,치과의원,서울하이안치과의원,37.60475388735003,127.0230391762578
10863,병원,치과의원,서울하이안치과의원,37.65440920009328,127.06240945215843
10864,병원,요양병원,선의요양병원,37.6553094384019,127.059846120108
10865,병원,치과의원,서울하이안치과의원,37.55803251224151,127.07973564268252
10866,병원,요양병원,선의요양병원,37.6553094384019,127.059846120108
10867,병원,치과의원,서울하이안치과의원 방배점,37.4810800444621,126.997496374984
10868,병원,치과의원,서울하이엔드치과의원,37.5071156980651,127.009873208557
10869,병원,치과의원,서울하이치과의원,37.6791213985,127.0549528594
10870,병원,의원,서울하이케어의원,37.5648590040034,126.978952427184
10871,병원,의원,서울하정외과의원,37.4861217064607,127.032146334994
10872,병원,의원,서울하트내과의원,37.5888670593446,126.944454601124
10873,병원,치과의원,서울한결치과의원,37.5493387565751,126.946778802082
10874,병원,한의원,서울한림한의원,37.568294385017786,127.05137596406992
10875,병원,치과의원,서울한사랑치과의원,37.4785685929442,127.047295152937
10876,병원,한의원,서울한의원,37.54458547188676,126.9527682958828
10877,병원,한의원,서울한의원,37.63866646492651,127.02589119485556
10878,병원,한의원,서울한의원,37.5938640123,127.0934386327
10879,병원,한의원,서울한의원,37.66411963479646,127.06634361404436
10880,병원,한의원,서울한의원,37.55053041107068,126.84818569579195
10881,병원,의원,서울항맥외과의원,37.6489950789907,127.035265943337
10882,병원,의원,서울항앤하지외과의원,37.4985303841214,127.052094163626
10883,병원,치과의원,서울해치과의원,37.511744444444446,126.93166944444444
10884,병원,치과의원,서울해치과의원,37.6002621327,126.9230412814
10885,병원,치과의원,서울행복치과의원,37.6073867566,127.0970614889
10886,병원,치과의원,서울행복치과의원,37.5690299679,127.0003033597
10887,병원,치과의원,서울행복한아이치과의원,37.5669961272,126.8170520073
10888,병원,치과의원,서울행복한치과의원,37.50381445272132,127.0890060505144
10889,병원,한의원,수암한의원,37.5519645557,127.1547776877
10890,병원,치과의원,서울허브치과의원,37.5317750433685,127.081211392678
10891,병원,치과의원,서울헤아림치과의원,37.5708105464699,127.021463886656
10892,병원,병원,서울현대병원,37.6402559204261,127.028504374531
10893,병원,요양병원,서울현대요양병원,37.542278195613,127.125299088829
10894,병원,의원,서울현대재활의학과의원,37.5650621660135,127.080415923364
10895,병원,의원,서울현대정형외과의원,37.5389966421946,127.067489336786
10896,병원,치과의원,송파시티치과의원,37.500920175703016,127.11062560721228
10897,병원,의원,서울현정신건강의학과의원,37.5955267877692,127.059872491157
10898,병원,한의원,소망담은한의원,37.579508298,127.0365078853
10899,병원,의원,세련의원,37.51665881929667,127.04031060612778
10900,병원,치과의원,서울혜치과의원,37.5000818732753,127.032937953168
10901,병원,의원,세련피부과의원,37.51665881929667,127.04031060612778
10902,병원,치과의원,서울호치과의원,37.4782383705721,126.888960245475
10903,병원,치과의원,서울호치과의원,37.4899597205932,126.92797868299
10904,병원,치과의원,서울호호치과의원,37.4849669177093,127.031688484376
10905,병원,한의원,서울홍익한의원,37.48746098578651,126.90837654710457
10906,병원,치과의원,서울홍치과의원,37.5655463150205,127.022819734246
10907,병원,치과의원,서울홍치과의원,37.5734300898576,126.811079210798
10908,병원,치과의원,서울홍치과의원,37.5947764065638,127.085652863089
10909,병원,치과의원,서울화이트치과의원,37.5174846188512,127.103444795508
10910,병원,치과의원,서울화이트치과의원,37.6551188125687,127.063089199491
10911,병원,치과의원,서울화인치과의원,37.4705186207521,126.937588996361
10912,병원,의원,서울활짝편재활의학과의원,37.5186598291782,126.873958318272
10913,병원,요양병원,서울효사랑요양병원,37.54114957538,127.063100424635
10914,병원,치과의원,서울효앤주니어치과의원,37.5590996762805,126.827995667592
10915,병원,의원,서울효창의원,37.5407790604169,126.958386616227
10916,병원,치과의원,서울효치과의원,37.6083631669275,127.010218295973
10917,병원,치과의원,서울훈치과의원,37.5712692800703,127.002288622926
10918,병원,치과의원,서울훈치과의원,37.6502819830907,127.051377751402
10919,병원,치과의원,서울훈치과의원,37.5985727721209,127.034048709129
10920,병원,치과의원,서울훈치과의원,37.4514037545389,126.902238323181
10921,병원,의원,서울휘안과의원,37.4796870553794,127.124979804141
10922,병원,의원,서울휴재활의학과의원,37.5653187460776,127.021744828837
10923,병원,의원,서울휴정신건강의학과의원,37.5269056148241,126.966566172294
10924,병원,치과의원,서울휴치과의원,37.5467366294742,126.978074308313
10925,병원,치과의원,서울휴치과의원,37.6166989431456,127.00420602448
10926,병원,치과의원,서울휴치과의원,37.5087557940897,126.864731084897
10927,병원,의원,서울희내과의원,37.6147798725331,127.029687648611
10928,병원,의원,서울희망유외과의원,37.5288173852679,126.966653789116
10929,병원,요양병원,서울힐링요양병원,37.4990789571513,127.125683181707
10930,병원,의원,서울힐링의원,37.5711514489088,126.999135060826
10931,병원,치과의원,수치과의원,37.56526575069639,127.0542556555697
10932,병원,의원,서울힐링정신건강의학과의원,37.603785604914,127.023437392228
10933,병원,의원,성모의원,37.5389525757101,127.08946475232
10934,병원,의원,서울힐정신건강의학과의원,37.5169615546195,127.020689790302
10935,병원,치과의원,서울힐치과의원,37.5546053780447,127.010244789868
10936,병원,의원,서울힘내과의원,37.5630457825024,126.852223862157
10937,병원,의원,성모더원신경외과의원,37.6349324947858,127.022926133447
10938,병원,의원,서원필피부과의원,37.5201626485833,126.890145748505
10939,병원,한의원,서은경립샘한의원,37.5091544358221,127.022697143908
10940,병원,치과의원,서은치과의원,37.5466017454397,126.981755894704
10941,병원,의원,서의원,37.4841930844235,127.00999071947
10942,병원,의원,서이드림내과의원,37.4924645110926,127.026807575667
10943,병원,치과의원,서이치과의원,37.5572921201611,127.028544269386
10944,병원,치과의원,서인치과의원,37.4848097337778,127.037683441377
10945,병원,의원,서일우정형외과의원,37.6163496295774,127.092668240549
10946,병원,병원,서재곤링커병원,37.5094801421052,127.11209162338
10947,병원,의원,서전성모안과의원,37.4866845060437,126.947348941536
10948,병원,치과의원,서정기치과의원,37.6371277340534,127.025191277715
10949,병원,의원,서정민이비인후과의원,37.4880244867416,127.101844450006
10950,병원,치과의원,서정민치과의원,37.552310521282,127.128586566479
10951,병원,치과의원,서정치과의원,37.6519534604914,127.045750769497
10952,병원,의원,서정피부과의원,37.4973504144781,127.013538045649
10953,병원,한의원,서정한의원,37.5109032908,127.0450026417
10954,병원,의원,서종내과의원,37.5048483776498,127.085313533194
10955,병원,의원,서주태비뇨의학과의원,37.510364123748,127.021248744999
10956,병원,한의원,서주한의원,37.48275845450378,126.91414853303309
10957,병원,의원,서중산내경내과의원,37.5334659553185,127.08107508209
10958,병원,의원,서진성형외과의원,37.5243951301387,127.027974583311
10959,병원,한의원,수석한의원,37.60355930971652,127.0303907720407
10960,병원,치과의원,서진치과의원,37.507803051741,126.96035581408
10961,병원,한의원,서초경희한의원,37.47811520986651,127.0001582792875
10962,병원,보건소,서초구방배보건지소,37.489083445122446,126.99203710444785
10963,병원,보건소,서초구보건소,37.48363181533362,127.03357578629902
10964,병원,한의원,서초나래한의원,37.49199442540304,127.02884834430031
10965,병원,의원,서초리더스정형외과재활의학과의원,37.4838120355338,126.995807993999
10966,병원,의원,서초리한산부인과의원,37.4944625578805,127.015338795915
10967,병원,의원,서초맑은이비인후과의원,37.4889155854441,127.027749222342
10968,병원,의원,서초바른빛안과의원,37.4918506404669,127.025236485997
10969,병원,치과의원,서초법원치과의원,37.5037734153892,127.009915631535
10970,병원,의원,서초베스트외과의원,37.4841930844235,127.00999071947
10971,병원,보건소,서초보건지소,37.4904950346372,127.005381592272
10972,병원,한의원,서초본한의원,37.50298757475762,127.01210713132625
10973,병원,의원,서초봄산부인과의원,37.5071156980651,127.009873208557
10974,병원,치과의원,서초부부치과의원,37.4948845692016,127.016812452546
10975,병원,의원,서초삼성안과의원,37.4870042036257,126.982744496134
10976,병원,치과의원,서초삼성치과의원,37.478456521896,127.039125008109
10977,병원,의원,서초서울마더스성형외과의원,37.4900282023602,126.982993582297
10978,병원,의원,서초서울삼성내과의원,37.4880750904502,127.014262743844
10979,병원,의원,서초서울이비인후과의원,37.4911234614823,126.991187403458
10980,병원,의원,성모소아청소년과의원,37.4645381767935,127.025583027818
10981,병원,의원,서초성모안과의원,37.503204616056,127.010876972267
10982,병원,의원,서초성모이비인후과의원,37.4896931057588,127.007604684245
10983,병원,의원,서초성모정형외과의원,37.4837407273475,127.008320461436
10984,병원,한의원,서초소망한의원,37.487705960425,127.008522167735
10985,병원,의원,성북성심의원,37.5983895908,127.0214428175
10986,병원,의원,서초수비뇨기과의원,37.4944061815038,127.015132071979
10987,병원,의원,서초아가페의원,37.4999223644377,127.01745084134
10988,병원,의원,서초아이소아청소년과의원,37.4918503001644,127.027176779785
10989,병원,의원,서초양재참좋은정형외과의원,37.4827666361943,127.034949554107
10990,병원,의원,서초엔도내과의원,37.4918503001644,127.027176779785
10991,병원,의원,서초엘산부인과의원,37.4918503001644,127.027176779785
10992,병원,치과의원,서초엘치과의원,37.4864215552405,126.994140643577
10993,병원,의원,서초오라클피부과의원,37.48556823488,127.016208730523
10994,병원,의원,서초우면정형외과의원,37.4645381767935,127.025583027818
10995,병원,의원,성모우리이비인후과의원,37.5554096657472,127.024967501459
10996,병원,의원,서초정신건강의학과의원,37.4880750904502,127.014262743844
10997,병원,의원,서초제일마디의원,37.4849415024327,127.014765522044
10998,병원,의원,서초좋은의원,37.5029619493601,127.012070984447
10999,병원,치과의원,서초주니어치과의원,37.4534623774845,127.059796702239
11000,병원,의원,서초준안과의원,37.4838342212021,126.996444097861
11001,병원,의원,서초탑정형외과의원,37.4846872089607,127.016991752076
11002,병원,치과의원,서초하나로치과의원,37.4568752247148,127.015987563104
11003,병원,의원,서초하나산부인과의원,37.48556823488,127.016208730523
11004,병원,한의원,서초한의원,37.486288733291055,127.00998174736564
11005,병원,치과의원,서초힐치과의원,37.4571440849623,127.015322015783
11006,병원,의원,서촌정신건강의학과의원,37.5788671966484,126.973048721526
11007,병원,치과의원,서치과의원,37.53320615093584,127.00542618203588
11008,병원,의원,서태헌안과의원,37.636617860423,127.064539154736
11009,병원,의원,서피부과의원,37.5543499095967,126.920999483231
11010,병원,의원,서피부과의원,37.5208361584987,126.85288429171
11011,병원,의원,서헌만마취통증의학과의원,37.493807077575,127.028452355866
11012,병원,의원,서현내과의원,37.6378039469551,127.037625298928
11013,병원,의원,서현산부인과의원,37.6303012518373,127.024256283393
11014,병원,의원,서현의료소비자생활협동조합중랑제일의원,37.5910914230132,127.080427390244
11015,병원,치과의원,서현이-바른치과의원,37.51461554566176,127.1025244049536
11016,병원,치과의원,서현종치과의원,37.5333605692773,126.863968899075
11017,병원,의원,서호석연세정신건강의학과의원,37.5052784555922,127.048303636953
11018,병원,의원,서호종의원,37.6085900010364,127.052234251146
